"";"ID";"ID_On_Plate";"Random_ID";"Experimentor";"Testing_Date";"Plate";"Weight_mg";"Colour";"Flow_Date";"Cells_per_g_feces_FR_mean";"Cells_per_g_feces_FR_sd";"Cells_per_g_feces_mean";"Cells_per_g_feces_sd";"Cells_per_g_feces_r1";"Cells_per_g_feces_r2";"Cells_per_g_feces_r3";"Cells_per_g_feces_FR_r1";"Cells_per_g_feces_FR_r2";"Cells_per_g_feces_FR_r3";"RunTime_sec_r1";"RunTime_sec_r2";"RunTime_sec_r3";"Events_per_sec_r1";"Events_per_sec_r2";"Events_per_sec_r3";"Events_slope_r1";"Events_slope_r2";"Events_slope_r3";"DilFac_Total_r1";"DilFac_Total_r2";"DilFac_Total_r3";"flow_muL_per_sec_from_beads_r1";"flow_muL_per_sec_from_beads_r2";"flow_muL_per_sec_from_beads_r3";"flow_muL_per_sec_from_bead_slopes_r1";"flow_muL_per_sec_from_bead_slopes_r2";"flow_muL_per_sec_from_bead_slopes_r3"
"49";"12040467";"18";"48";"Sandra";"2019-02-21";"2";109;NA;"2019-02-22";13775414964,3449;359677795,981198;15303896088,5211;488956656,571195;14858764864,3706;15225675635,477;15827247765,7157;13388727648,0153;13837522931,9973;14099994313,022;20,9579990386963;20,7789995193481;20,47299949646;4771,44787607647;4812,55124467788;4884,48212081924;4725,32000252803;4797,1745900165;4878,48891339928;2117,64705882353;2117,64705882353;2117,64705882353;0,450532994169647;0,454414085236219;0,445434181663751;0,458147295630651;0,467715717128256;0,473605782772355
"50";"71010012";"19";"49";"Sandra";"2019-02-21";"2";119,9;NA;"2019-02-22";16875461426,6682;251541426,14586;18945732050,46;984698624,689869;18955411920,1866;17956229175,0137;19925555056,1798;16771410417,8695;17162333965,8444;16692639896,2907;20,0829999923706;19,84;20,7900009918213;4979,33575850168;5040,32258064516;4810,0045805356;4935,97914102007;5020,9872555686;4681,95670920978;2117,64705882353;2117,64705882353;2117,64705882353;0,442391083044964;0,477893598888959;0,418875154273648;0,468151591487657;0,513893297978633;0,441319412954081
"51";"21090285";"20";"50";"Sandra";"2019-02-21";"2";111,5;NA;"2019-02-22";13984881190,0018;214427290,975712;15780859576,583;1030625760,44196;14591291736,3572;16405404599,0257;16345882394,3662;13784494144,0599;14211022467,9317;13959126958,014;25,7900009918213;25,3700004959106;26,03200050354;3877,47173921058;3941,66330489898;3841,42586300278;3849,41993951391;3915,89005006556;3829,50045309218;2117,64705882353;2117,64705882353;2117,64705882353;0,472353455510487;0,433120145929702;0,426992150721248;0,509406767563311;0,464923183837765;0,445257994564438
"52";"12040799";"21";"51";"Sandra";"2019-02-21";"2";116,3;NA;"2019-02-22";6682227586,04039;230637305,665991;7177675669,4493;572482001,689129;6634687297,20781;7122660494,34758;7775679216,7925;6573261422,62354;6947158638,01113;6526262697,4865;31,5839990234375;30,79799949646;33,0619995117188;3166,16017894989;3246,96414166428;3024,6204548081;3149,00754218295;3217,40130825421;3001,5209248245;2117,64705882353;2117,64705882353;2117,64705882353;0,495370853829831;0,487680034975995;0,419658689326603;0,517891234456627;0,516405269851276;0,440984352200932
"53";"12041519";"22";"52";"Sandra";"2019-02-21";"2";111,5;NA;"2019-02-22";7991116453,7721;181288669,043616;8506274340,01251;600497475,378797;7814840861,82614;8806857645,06142;8897124513,14997;7781795582,67092;8097816794,88127;8093736983,76411;38,5780009841919;37,6069990158081;37,81799949646;2592,15090074203;2659,07949629177;2644,24351714746;2585,27448073998;2647,93674498712;2638,53972303599;2117,64705882353;2117,64705882353;2117,64705882353;0,497885735631762;0,459744957920504;0,454851282108144;0,52294121623692;0,483608131471019;0,496690478229521
"54";"21090894";"23";"53";"Sandra";"2019-02-21";"2";116,8;NA;"2019-02-22";19252527150,4159;415110671,271738;23700670921,6918;1819735949,39095;21851236554,0797;25489178193,0928;23761598017,9028;18773199940,9573;19491221679,2056;19493159831,0847;17,6529997634888;17,47899974823;17,5570002365112;5664,75960685318;5721,15117800872;5695,73381858489;5671,43677938573;5708,56974402093;5683,10894647021;2117,64705882353;2117,64705882353;2117,64705882353;0,429568365490334;0,382343077747549;0,410182004939186;0,439665967976768;0,384190580378177;0,443096283458047
"55";"12041656";"24";"54";"Sandra";"2019-02-21";"2";106,4;NA;"2019-02-22";6497612456,09513;57402636,145534;7401641227,39588;225847808,822843;7590666553,25483;7151535176,47059;7462721952,46223;6558220788,52526;6444069633,15284;6490546946,60729;50,1250009918213;52,1229990386963;51,9540009689331;1995,0124293527;1918,53887620242;1924,77957683754;2004,76181471803;1925,04072979484;1943,230851326;2117,64705882353;2117,64705882353;2117,64705882353;0,431992417432244;0,450537505174736;0,43486458345576;0,456522454237777;0,480529616715039;0,449168025694608
"56";"12041850";"25";"55";"Sandra";"2019-02-21";"2";105,7;NA;"2019-02-22";10483245729,459;572435258,594166;10907676257,9876;1142285645,83793;9631699119,96295;11256306478,0343;11835023175,9657;10173013095,3983;10132893046,5945;11143831046,3841;30,59;30,91299949646;29,0549990081787;3269,042170644;3234,88505253111;3441,74852567887;3258,23963389254;3225,16777380834;3414,61838512647;2117,64705882353;2117,64705882353;2117,64705882353;0,528100648114799;0,450098487739651;0,470798868776816;0,556546230620864;0,476208461213933;0,486387036805124
"57";"12041606";"26";"56";"Sandra";"2019-02-21";"2";101;NA;"2019-02-22";12694548398,9591;522966629,343302;14131480069,4576;919028218,937201;13660528851,5406;13543386264,2439;15190525092,5881;12361563946,4184;12424766501,3334;13297314749,1256;28,6109999847412;28,5200009918213;27,3409999847412;3495,1592063658;3506,31123851213;3657,51070026002;3483,36601692239;3473,9848282608;3635,20030734982;2117,64705882353;2117,64705882353;2117,64705882353;0,452455541098038;0,458702360654669;0,437684499649511;0,463184910886997;0,49174202717498;0,440140867931747
"58";"12041963";"27";"57";"Sandra";"2019-02-21";"2";108,2;NA;"2019-02-22";14613586859,0994;497774156,707925;15434442078,5441;1267493830,567;13987162084,6388;16346698286,2436;15969465864,7499;14472099568,5868;14201873126,9079;15166787881,8036;25,2120009613037;25,7459990310669;24,7880009841919;3966,36507167692;3884,09864691338;4034,20994148633;3937,18127545478;3872,78163836237;3913,7238752293;2117,64705882353;2117,64705882353;2117,64705882353;0,517335092029876;0,434395768436594;0,474868352212139;0,522503300040681;0,461539807587603;0,449567928633593
"59";"12041742";"28";"58";"Sandra";"2019-02-21";"2";118,2;NA;"2019-02-22";9144704622,98658;333579154,351462;10371596881,0473;982730523,000517;9246317558,42467;11061000556,9498;10807472527,7675;8797191758,48356;9174582081,89064;9462340028,58554;40,9519990158081;40,3679999923706;39,18200050354;2441,88323899399;2477,20967149474;2552,19230041522;2432,58361111875;2471,63985051775;2526,68366427467;2117,64705882353;2117,64705882353;2117,64705882353;0,475713261138652;0,414726589816781;0,437768405345193;0,494633351743225;0,415017258857912;0,431610493110041
"60";"12041417";"29";"59";"Sandra";"2019-02-21";"2";114,2;NA;"2019-02-22";11781257634,9424;358263681,023313;13132616620,8237;1765283075,2064;11168232497,8154;13643511962,0287;14586105402,6271;11392331865,0164;12097808292,6591;11853632747,1516;24,5370000076294;24,34299949646;24,80299949646;4075,47784851068;4107,95719790169;4031,77043221215;4040,78628937561;4073,1316376816;3895,47725057955;2117,64705882353;2117,64705882353;2117,64705882353;0,510032893174673;0,443353893276474;0,406333027903964;0,513367462944361;0,444890097902145;0,409022478283181
"61";"12042571";"30";"60";"Sandra";"2019-02-21";"2";117,2;NA;"2019-02-22";13345976443,2017;332567295,211506;15440307805,8771;2122931052,15835;12991152441,8786;16575081509,8678;16754689465,8849;12964250761,9888;13500574506,5271;13573104061,089;22,1789999997616;22,12799949646;22,0550009918213;4508,76955683642;4519,16134651024;4534,11904343524;4508,29704159602;4511,56329175315;4502,5647032123;2117,64705882353;2117,64705882353;2117,64705882353;0,498964615340704;0,407255146784338;0,405053883234479;0,506122808212708;0,396245019918235;0,406658662889852
"62";"Ctrl_plt2";"Control";"Ctrl_plt2";"Sandra";"2019-02-21";"2";66,7;NA;"2019-02-22";11968380577,8647;397950783,346746;12695124644,2894;720580011,996842;11871290908,3687;13208081283,4225;13006001741,077;11510433010,4985;12230184913,2313;12164523809,8643;29,8909999847412;29,2920009613037;29,6899995040894;3345,4886103191;3413,9012944901;3368,13747626457;3321,31515831899;3390,37542900391;3356,00056376579;2117,64705882353;2117,64705882353;2117,64705882353;0,484801235996339;0,462981134458247;0,467650399101706;0,480937580482077;0,469422096668304;0,479339638371154
"63";"12042146";"1";"61";"Sandra";"2019-02-26";"3";103,3;NA;"2019-02-26";10232876732,0115;302577799,389911;10959988947,7438;391873440,66535;11110648612,6526;10515144511,3478;11254173719,2309;9981126044,50091;10148943786,638;10568560364,8954;31,1730004882813;30,8999990081787;30,0289995193481;3207,90422588909;3236,24605856886;3330,11427622051;3176,34967308175;3224,9509488576;3311,79448409308;2117,64705882353;2117,64705882353;2117,64705882353;0,449169368615194;0,482586985641775;0,469539596089408;0,439832724759569;0,48603542060853;0,476501117352121
"64";"12040167";"2";"62";"Sandra";"2019-02-26";"3";108,4;NA;"2019-02-26";26059047934,9836;491950130,685896;31607860354,9373;1930783761,30201;29425730053,4759;33094723994,1575;32303127017,1786;25491305415,2038;26326601887,8827;26359236501,8643;11,1819995117188;10,89799949646;10,8399997711182;8942,94440767949;9175,99601949728;9225,09244570628;9006,03707234413;9222,03281632002;9252,66729720681;2117,64705882353;2117,64705882353;2117,64705882353;0,433146524638097;0,397746207107368;0,407998217755307;0,417205488387515;0,404420365404994;0,420475721297937
"65";"12041379";"3";"63";"Sandra";"2019-02-26";"3";107,6;NA;"2019-02-26";12045307263,6427;223219371,782976;12833215501,338;791172054,19098;12001568997,4726;12921584498,7723;13576493007,7691;11798882685,3741;12103074282,8333;12233964822,7209;23,6279999923706;23,0239995193481;23,0200009918213;4232,26680346579;4343,29404480596;4344,04846618072;4224,44320235471;4321,93318052783;4334,57840060574;2117,64705882353;2117,64705882353;2117,64705882353;0,491555841067895;0,468327792306865;0,450556885924811;0,487635625688489;0,472057766567291;0,454536273681083
"66";"12040408";"4";"64";"Sandra";"2019-02-26";"3";107,5;NA;"2019-02-26";8327749816,88066;137699840,135353;8375050723,15265;191506476,194277;8250829575,26432;8595596016,2632;8278726577,93044;8174197235,24338;8440267532,93244;8368784682,46616;31,9799995040894;31,4290009689331;31,8259999847412;3126,95439495591;3181,77469588829;3142,08508917063;3114,56495427522;3165,83997823719;3132,00658502787;2117,64705882353;2117,64705882353;2117,64705882353;0,495356082723446;0,490964647300963;0,505439127847017;0,502938632644057;0,490257414501033;0,515038664312392
"67";"12040424";"5";"65";"Sandra";"2019-02-26";"3";102,2;NA;"2019-02-26";14877361877,0669;314985353,766372;15913041996,7188;1470693396,21203;15329908682,0551;17585878257,9508;14823339050,1504;14515745991,4349;15024387627,3657;15091952012,4;16,3270002365112;16,0569997406006;16,1650004959106;6124,82382258899;6227,81351531987;6186,20457359699;6138,8023438389;6243,88863939763;6217,27218043858;2117,64705882353;2117,64705882353;2117,64705882353;0,473445285699149;0,427171944641803;0,509060474206954;0,481099360865002;0,42279055954445;0,495340823723429
"68";"12041335";"6";"66";"Sandra";"2019-02-26";"3";98,7;NA;"2019-02-26";18618273534,296;71651925,8708521;19478228300,4671;504135308,313569;19192294648,5958;20060323660,1307;19182066592,6748;18536984195,1441;18645575378,6022;18672261029,1419;17,0599995040894;17,0540002441406;17,0479999923706;5861,66488316893;5863,726900928;5865,7907112126;5874,82378317015;5872,1730322846;5857,9734890031;2117,64705882353;2117,64705882353;2117,64705882353;0,482927772174975;0,464737650660634;0,486711401478306;0,498385164177278;0,477732037673137;0,482626910532684
"69";"12041236";"7";"67";"Sandra";"2019-02-26";"3";113,9;NA;"2019-02-26";11419375010,1333;81411576,2424852;12068354647,9711;583678578,458917;11704954495,0055;12741619501,03;11758489947,8779;11378359292,1577;11513136728,4426;11366629009,7995;22,4060009765625;22,2639995193481;22,39;4463,09004916155;4491,55597192215;4466,27958910228;4465,09520542865;4455,22870954956;4457,42056076162;2117,64705882353;2117,64705882353;2117,64705882353;0,486048847819648;0,451792518506455;0,483337106217918;0,486767811712419;0,462852051971465;0,493007212911776
"70";"12040304";"8";"68";"Sandra";"2019-02-26";"3";97,7;NA;"2019-02-26";17766643230,7607;207245172,93585;18184871737,7916;1446610388,74534;17756606458,7446;19797261597,8929;17000747156,7372;17707121590,0861;17997136316,6254;17595671785,5706;14,62;14,4230004882813;14,76700050354;6839,94528043776;6933,37007658361;6771,85593486147;6838,22367399809;6967,42393803379;6793,43713957803;2117,64705882353;2117,64705882353;2117,64705882353;0,498606578662048;0,4545360030637;0,517497014200275;0,47946074490053;0,436078081370063;0,508694717147059
"71";"12040767";"9";"69";"Sandra";"2019-02-26";"3";NA;NA;"2019-02-26";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;99,405;99,1610039138794;99,29099609375;32,1613600925507;32,4825271313047;32,9133569867138;32,4847523530367;32,9972818138012;32,8270647506895;2117,64705882353;2117,64705882353;2117,64705882353;0,47297073162617;0,478574911666491;0,478736727854567;0,492846286170489;0,497565010107093;0,492032425735614
"72";"12040854";"10";"70";"Sandra";"2019-02-26";"3";113,6;NA;"2019-02-26";25326680939,4338;254749786,937342;29271538042,3407;915437044,428778;29690793454,8467;29902263628,8318;28221557043,3437;25072311490,8702;25325921958,6236;25581809368,8078;13,16299949646;13,1240004730225;13,1259997558594;7597,05263430982;7619,62788751485;7618,46730610829;7625,46158964686;7662,40445579691;7645,38044943952;2117,64705882353;2117,64705882353;2117,64705882353;0,422223668912718;0,423478340519416;0,453231714492548;0,417246682018233;0,426150316197844;0,447734456736265
"73";"12041794";"11";"71";"Sandra";"2019-02-26";"3";116,6;NA;"2019-02-26";18771865450,3957;135593473,758355;20533905524,0294;1171129659,22649;21838569131,5769;20189687874,5491;19573459565,9623;18687922032,7184;18928295523,2684;18699378795,2003;16,9;16,6780002593994;16,8790004730225;5917,15976331361;5995,92267925777;5924,52142885054;5924,17136032713;5971,25021309464;5919,51033216766;2117,64705882353;2117,64705882353;2117,64705882353;0,427865074861914;0,46876146973845;0,477671786435699;0,427847885460301;0,478423314681646;0,468977304202052
"74";"12041780";"12";"72";"Sandra";"2019-02-26";"3";113,4;NA;"2019-02-26";20745952080,1552;169450983,75578;25082778014,6511;2126171321,70587;23777922867,1601;27536210661,2085;23934200515,5847;20765909207,3646;20904540775,2366;20567406257,8644;16,9179997634888;17,0390000152588;17,1479999923706;5910,86425097445;5868,88901405293;5831,58386077044;5925,34879837226;5871,97692534302;5814,05830973669;2117,64705882353;2117,64705882353;2117,64705882353;0,43666365063461;0,379582743472504;0,429665621052851;0,441509704666933;0,384694762379616;0,429522354612237
"75";"21090669";"13";"73";"Sandra";"2019-02-26";"3";109,4;NA;"2019-02-26";15885649600,726;303483094,037723;20022248847,2896;1155890341,23991;18694717185,3857;20805711152,5153;20566318203,968;15625035886,6598;15813071373,5434;16218841541,9747;17,3030002593994;17,0709999847412;16,7749995040894;5779,34453567829;5857,88765095099;5961,25203912062;5792,83539081048;5815,80702457204;5921,11150929404;2117,64705882353;2117,64705882353;2117,64705882353;0,417899766327422;0,380017564831752;0,394305907871383;0,400675905554991;0,348273023930001;0,383040861336627
"76";"21090180";"14";"74";"Sandra";"2019-02-26";"3";105,7;NA;"2019-02-26";11083671604,6168;405962174,926389;11649004452,3723;272242279,322414;11924782978,7234;11380441886,8226;11641788491,5709;11250769151,0735;11379417037,7074;10620828625,0696;29,2460004806519;28,8479990386963;31,5110009765625;3419,27095522537;3466,44492971112;3173,49487166018;3390,01934532052;3437,59830614079;3148,55559882332;2117,64705882353;2117,64705882353;2117,64705882353;0,471738947834419;0,499954973228394;0,45615107304;0,480820994077674;0,502005105582779;0,445954350582051
"77";"12040107";"15";"75";"Sandra";"2019-02-26";"3";88,7;NA;"2019-02-26";22857802105,5805;217460977,113022;25746564055,0353;2098296803,60156;23489725056,8736;26111532325,6237;27638434782,6087;22798287837,4328;22676294440,2153;23098824039,0936;14,5980002593994;14,5570002365112;14,5409999847412;6850,2533376523;6869,54718522188;6877,10612096392;6893,26640159046;6846,81953466207;6835,81919520287;2117,64705882353;2117,64705882353;2117,64705882353;0,485282134683001;0,434219910142205;0,417875039248395;0,470968310675264;0,451132257567795;0,428240216442448
"78";"21090172";"16";"76";"Sandra";"2019-02-26";"3";99,5;NA;"2019-02-26";14278667577,4873;263217116,639599;15416287429,709;1465393271,18823;14091853670,1136;16990526157,6971;15166482461,3162;13983278753,8631;14488348541,4742;14364375437,1245;20,5299995040894;19,4150004959106;20,1870000076294;4870,92072165326;5150,65657716892;4953,68306148543;4866,35121569179;5145,40009244495;4923,00523173692;2117,64705882353;2117,64705882353;2117,64705882353;0,496147599925738;0,426365505311635;0,47355659012439;0,486918129491985;0,50008273837292;0,467665615327387
"79";"12041183";"17";"77";"Sandra";"2019-02-26";"3";108,1;NA;"2019-02-26";5604225818,53975;837405940,105238;6437065564,26462;1056159468,17979;6014651102,65462;7639053971,31029;5657491618,82893;6381038072,95199;4717150713,38356;5714488669,2837;47,3320000076294;58,0900019454956;50,6250019454956;2112,73556967551;1721,46663196582;1975,3085660651;2085,83193812651;1734,93576096021;1980,0027771235;2117,64705882353;2117,64705882353;2117,64705882353;0,530457873951796;0,308752283404436;0,505037307546782;0,541388174147551;0,473296137162356;0,516802347262527
"80";"12042466";"18";"78";"Sandra";"2019-02-26";"3";97,1;NA;"2019-02-26";18056272886,5806;569274392,422769;19691246809,8129;1859214120,86468;20686314582,7633;20841152525,4625;17546273321,2128;18096757253,6018;17467836989,7217;18604224416,4182;19,2379997634888;19,8230004882812;18,51200050354;5198,04559878346;5044,64498495659;5401,9013223815;5136,47569890848;5211,86000770506;5368,12415062719;2117,64705882353;2117,64705882353;2117,64705882353;0,437408925142248;0,419070801587881;0,530147458546834;0,454999868639973;0,429882601518124;0,545960017804867
"81";"12040361";"19";"79";"Sandra";"2019-02-26";"3";119,9;NA;"2019-02-26";12518277669,5868;227034060,093368;13703394876,0555;964355483,089579;13095244005,0896;14815304382,6029;13199636240,4742;12453323119,1512;12770709813,4158;12330800076,1934;24,7349995040894;24,04200050354;24,7400004959106;4042,85433615907;4159,38765100997;4042,03710571992;3974,84861057003;4094,93908423661;3993,02888385934;2117,64705882353;2117,64705882353;2117,64705882353;0,475490304507162;0,430997213543988;0,467088632275462;0,495456149789231;0,420698356982803;0,457332074394145
